,gamma,phi,eta,L,t,biscuit,r
223,0.0886969126161824,1.5646881431244948,0.0009929648111291,0.0013429162135916,19.4378705771686,Rich Tea,8.325848354223728e-07
224,0.0731088362584475,1.3241258060386596,0.0010151719566044,0.0099994749528002,21.93282541224757,Hobnob,8.65442114379727e-07
225,0.0669727898057082,1.5386392518226608,0.0010066448770108,0.002273868980392,15.608092643185554,Rich Tea,5.644367690380847e-07
226,0.0770390771887709,1.257426118145494,0.0010050990740961,0.0100438179230194,27.597331451621027,Rich Tea,4.624590342193041e-07
227,0.0773983108694685,1.5451018137050163,0.0009989717038774,0.0025030225933257,22.85504201317599,Rich Tea,4.313056346053836e-07
228,0.0718627312907217,1.566482375625437,0.0010106813802568,0.0013618276205003,28.137473604780784,Hobnob,4.723671296548504e-07
229,0.0620067898262213,1.4789655304140028,0.0009936747656275,0.0043223903600836,15.110337463142676,Hobnob,8.636023068624021e-07
230,0.079615152490237,1.4649420903280692,0.0010007771314416,0.0035131381877955,10.215151639959789,Rich Tea,6.395192205450638e-07
231,0.075010990275111,1.5373306440911283,0.0010143082851031,0.0033525429965309,10.84664815325681,Digestive,4.870614904522985e-07
232,0.0713752310491277,1.456153468326596,0.0010027483918852,0.0052536106061846,25.647708497877463,Rich Tea,2.58342296531601e-07
233,0.0615938868395652,1.3116201781147825,0.0009911856172377,0.0080917071727595,29.66009875931884,Rich Tea,5.339203199832543e-07
234,0.0755160908577223,1.486530505905288,0.0010081079915168,0.0071349871473656,21.917193150683858,Digestive,4.176548648972565e-07
235,0.0763220373587399,1.4321581152467702,0.0009977232153787,0.0048933132416593,13.771549890407114,Rich Tea,5.430034326695e-07
236,0.0768109329405856,1.4361667692036333,0.0009936855701861,0.0094589881573184,27.90566835369522,Hobnob,3.731184514524907e-07
237,0.0734647713284906,1.5612358731156932,0.0010109774286215,0.0024554976653934,19.96659912322648,Digestive,6.655027906102677e-07
238,0.0769491491647444,1.3298962514074495,0.0009873607273448,0.0072675168740609,17.05229681480599,Rich Tea,3.4451272329841165e-07
239,0.0711883887660526,1.5000743685633893,0.000988813196864,0.0076882823968876,27.840356395877343,Digestive,8.326721381127279e-07
240,0.0760223148287163,1.506848255843843,0.0009988433618372,0.0042319367039144,12.984330523331806,Hobnob,5.713150877640167e-07
241,0.0892689737146966,1.5634181933658815,0.0009913382996353,0.0014345787327443,22.80642303698724,Rich Tea,8.104079428131356e-07
242,0.0777487335766621,1.216882017351714,0.0010037805466261,0.0087682447245516,12.533464997503913,Hobnob,8.629231372298e-07
243,0.0841841685073929,1.537389606065911,0.0010023718438959,0.0032364029215389,28.946869344432205,Rich Tea,3.867609720335327e-07
244,0.0704589406136272,1.41704761068782,0.0009921775530341,0.0074876946396043,19.567931891829176,Hobnob,4.3870455977325643e-07
245,0.0563902663403226,1.4927963449793198,0.0010138061293608,0.0062417382656815,24.183837330136186,Digestive,3.275046807994811e-07
246,0.0717369007636357,1.557585522363364,0.0010038854586703,0.002919025762484,29.26307593166866,Hobnob,5.894819299286022e-07
247,0.082244349745906,1.49407195986189,0.0009942402683237,0.0052006000897702,10.479121274476606,Digestive,7.745458700226743e-07
248,0.0758699207126615,1.4418290248803187,0.0009986947664311,0.004626642066086,16.016939659794243,Rich Tea,8.511268044957942e-07
249,0.0817068684951636,1.3790855506484068,0.0009942230762815,0.0070731438795777,14.119394140710211,Hobnob,3.703899663401895e-07
250,0.0616865192224986,1.4430358216036845,0.0009853122706683,0.0081983426542596,20.27638075835938,Digestive,4.680932056511529e-07
251,0.0647739650675052,1.5563366513747503,0.0010059183035008,0.002141169943616,12.88932589318133,Digestive,8.958576088777667e-07
252,0.0731691759838049,1.545741341862381,0.0010016249686643,0.0031585971303811,14.889967624735467,Digestive,3.704851144832144e-07
253,0.0965420667044919,1.551642720988234,0.0010074942505092,0.0030183929150523,27.75347264720026,Rich Tea,7.882752213898304e-07
254,0.0822107827665412,1.3478763326155172,0.0010147976437417,0.0056907800115104,14.324977057919524,Rich Tea,2.552929377526144e-07
255,0.0706051188316294,1.372913281136144,0.0010037080555225,0.0127251194409078,29.867418274087765,Digestive,2.810993641648292e-07
256,0.0781939388205354,1.4607729760865067,0.0010126762722555,0.0095047312188303,25.381615313589627,Digestive,8.678984644520405e-07
257,0.0704348057616126,1.4981380661875918,0.0009914737641311,0.0033295187336168,17.03444864109273,Rich Tea,2.5477257037439375e-07
258,0.0763386600527146,1.2323609611870423,0.0010077989135863,0.0091938515408495,22.628726305865747,Rich Tea,8.682088709483782e-07
259,0.0750005368035706,1.2925510357945391,0.0010027118373451,0.0153389006878056,25.87717385420006,Digestive,3.154193375105137e-07
260,0.0609170983643303,1.5331383424227445,0.0010093664412931,0.0027274684685518,12.009775001293267,Hobnob,8.706372775578509e-07
261,0.0646350499226656,1.5554000455770285,0.0009926033236262,0.0011920706839719,10.058568814196793,Rich Tea,8.06503928744846e-07
262,0.0812639807034396,1.4269780023824965,0.0009919504225645,0.0096742999713553,17.324546708106702,Digestive,8.918599471101926e-07
263,0.0806532816478469,1.477541486026098,0.0009896761547021,0.0069934774421374,19.948734590292403,Hobnob,3.019453836354351e-07
264,0.0712704900546312,1.3877453934996982,0.0010187932195333,0.0071508865190632,15.883203414899384,Hobnob,5.043490190765164e-07
265,0.0720986921490726,1.539556958411724,0.0009983132406557,0.0031474428490024,24.93374460453465,Rich Tea,3.471190702623349e-07
266,0.0696818213223447,1.4780075422053882,0.0010025866436593,0.0063341106787255,25.17259700678033,Hobnob,8.680737427483326e-07
267,0.0588913810058761,1.3791432563784305,0.0010056358374025,0.0086342013127582,29.853702451692985,Hobnob,7.909316128552531e-07
268,0.0611436794937336,1.5611113906520364,0.0009974594229263,0.001274353319964,17.54409249913758,Rich Tea,3.18001263529753e-07
269,0.0569116417750827,1.4239275066809571,0.00100149083316,0.0086483112365532,20.4602200463343,Digestive,8.786670019480591e-07
270,0.064852325477881,1.4657371485404571,0.0010079215483443,0.0090276184458819,29.444261313606106,Digestive,2.947342144408383e-07
271,0.0757108142141651,1.4087791661262343,0.0010055672924231,0.0105290888067741,21.49952237372373,Digestive,8.621757599330621e-07
272,0.0688900243659321,1.436335617755009,0.0009814253307567,0.0071698768646798,13.44209238483987,Digestive,3.395675064001492e-07
273,0.0691930422436704,1.527444480196016,0.0010123519299538,0.0045201913447914,19.53297014906608,Hobnob,6.153024643882224e-07
274,0.0770322817909825,1.3777809012054103,0.0009890516087838,0.0077003284761564,22.524767034222457,Rich Tea,5.013818145702103e-07
275,0.0644239910086402,1.4765449613257149,0.0009916606565993,0.0037702575477022,13.057411282195668,Rich Tea,3.5088692447635936e-07
276,0.0673433035721496,1.5444056065997624,0.0010125152738378,0.0021234443467386,17.19245368520899,Rich Tea,7.004028584892714e-07
277,0.057028291319301,1.3653202642964355,0.0010043397175094,0.0089566659132888,27.97820018695943,Hobnob,5.097742570487823e-07
278,0.0838066783189609,1.4568255014582272,0.0010020378322686,0.0069589288689345,14.309806689377297,Digestive,2.811799967265042e-07
279,0.0826192906778912,1.4580147861978137,0.0009997126540202,0.0062074420216546,11.43566132094415,Digestive,8.510670358363816e-07
280,0.0579489755491571,1.344870899937125,0.0010024490305428,0.0091971819913801,24.13196848600256,Hobnob,7.250251691819262e-07
281,0.0813391872507334,1.4389338431991032,0.0009918148380008,0.0070099090686515,26.105089395440288,Hobnob,7.086118563178017e-07
282,0.0769236855763371,1.4963006624544135,0.0010022548060468,0.0047021295415231,16.82310340396717,Hobnob,4.624590342193041e-07
283,0.0617251265891206,1.395918528796099,0.0010138100958027,0.007517658434174,23.63722108066228,Hobnob,4.896919843259701e-07
284,0.0909490375110257,1.3653038624162577,0.0010027085466509,0.0109421981377804,18.32182161436661,Digestive,5.028411306799997e-07
285,0.0713895072809625,1.3635889707137177,0.0010033426765132,0.0070339796117099,16.96056377794048,Hobnob,6.029231624768917e-07
286,0.0676357392055928,1.2413806318831315,0.0010119593242581,0.0075099075866779,24.346629238395337,Rich Tea,5.110259462627536e-07
287,0.0696762171631382,1.293814422794854,0.0009981898799223,0.0141629747384254,25.95364000722398,Digestive,7.670066565719946e-07
288,0.0764009893575999,1.5146658724671611,0.0009997490632537,0.0039231969761029,23.94716980897661,Rich Tea,2.989260860755975e-07
289,0.0783286864809604,1.4525925611500268,0.0009924811412838,0.0087605684093707,25.754975760826124,Hobnob,7.151273415743847e-07
290,0.0896101524696088,1.4974762029522075,0.0010003078224981,0.0057661437585871,11.779729453506553,Digestive,3.187499644486494e-07
291,0.0893548376519564,1.5090086211394096,0.0009881475850683,0.005016053830439,14.388063658327354,Hobnob,6.156810291186744e-07
292,0.0673175751653638,1.5688104724405518,0.0009868027600388,0.0010399733261577,28.59893634316377,Hobnob,5.192048707748783e-07
293,0.0650855222643566,1.384716873355131,0.0010000602288022,0.0071925807704613,28.139394496045632,Rich Tea,3.0282168337468537e-07
294,0.0705305760216228,1.489763952297078,0.00099596020884,0.0043896238318648,21.242947905620326,Rich Tea,3.154193375105137e-07
295,0.0672558578764192,1.5566755189715622,0.0009977093882486,0.001817565086705,18.80901255410116,Hobnob,3.164249780777244e-07
296,0.0672934155563263,1.4591671946267577,0.0009824462888908,0.0065302170284789,14.08037884732689,Digestive,3.635748223667312e-07
297,0.0870259108577282,1.448132394441617,0.0010159650071719,0.0052553227781383,10.61344281945832,Hobnob,5.276638275582529e-07
298,0.0779265306790802,1.442266988565683,0.0009992972751129,0.0053399619097383,19.430778515695657,Rich Tea,3.125432000239024e-07
299,0.0892734543498557,1.5690448594120825,0.0009898064905126,0.0007867288272576,24.978774778174326,Hobnob,5.868376026407637e-07
300,0.0730829642669981,1.419475173320293,0.0010081799949297,0.0065360266853299,17.17624365217225,Hobnob,3.549545699487996e-07
301,0.0640501559283764,1.5594710219495571,0.001026260994684,0.0025482081026746,24.42794009813055,Digestive,8.326721381127279e-07
302,0.0717521713767758,1.4039041635149117,0.0009991731047034,0.0108553108282935,23.9133627026844,Digestive,7.334681787017668e-07
303,0.0579467434130231,1.5191817562302143,0.0010231664067313,0.003379141509682,15.155313182690804,Hobnob,5.176479465568132e-07
304,0.0698014446707783,1.5645727148797242,0.0009896412947221,0.0012953727469349,10.76340024591419,Digestive,4.915536536825918e-07
305,0.0834742484841112,1.5144513895928675,0.0010039540106078,0.0047392294005205,17.413799208913478,Hobnob,7.438521656012102e-07
306,0.0698385716983606,1.530811084465998,0.0009871980893826,0.0035294205829836,10.24385567012531,Digestive,7.172113750703213e-07
307,0.0525438749347917,1.3797074540197671,0.0009946295592922,0.0044216132013349,13.14299897920041,Rich Tea,4.7371127083907033e-07
308,0.0783932127972499,1.4635319049828768,0.0010013687277953,0.0077730441698665,16.316394777747227,Digestive,2.5007608954180984e-07
309,0.0700754156649782,1.3609320177660733,0.0009992292477729,0.009114730064723,22.96638451939684,Hobnob,2.533495188874188e-07
310,0.0708210292317366,1.553660042632755,0.0010218881691814,0.0020046710690386,24.17624301608073,Rich Tea,5.594376967708698e-07
311,0.062303530404846,1.5575430953283147,0.0009922339434876,0.0020652364955856,20.8589304370491,Hobnob,3.0651123618843825e-07
312,0.0862235631288667,1.5461380388178143,0.0010076172459006,0.0030364515927952,23.25770905910201,Hobnob,3.73461769779581e-07
313,0.0903973821814934,1.4971046448361027,0.0009935376291806,0.0075261840224396,22.63906198186894,Digestive,3.2025177729223697e-07
314,0.0756459731097257,1.4989256624353888,0.0009857928559238,0.0045649197023456,20.57831822979942,Rich Tea,3.647056937887084e-07
315,0.0787413544683992,1.4702023854731576,0.0010042925572246,0.0080786967643839,22.982395459385884,Digestive,4.251988713914829e-07
316,0.0795011699974338,1.5116293000079577,0.0010009480910045,0.0072772318499285,29.49680394185346,Digestive,2.541947984980825e-07
317,0.0838872679722348,1.215725048134529,0.0009931854669849,0.0072789093988353,12.325014320461412,Rich Tea,5.584259907871477e-07
318,0.0714174522650022,1.5498377750334338,0.0010065821283633,0.0033582523136601,17.795905824133605,Digestive,8.612017342595799e-07
319,0.0722708900913305,1.5634866318386476,0.0009960959354461,0.0026248530387053,29.41557349042392,Digestive,8.768872374089572e-07
320,0.0629579137828266,1.0727121212741486,0.0010034916876991,0.0143168330560253,21.2166369904032,Hobnob,6.642660025974845e-07
321,0.0625470994710762,1.4660337600914195,0.0010278350028935,0.0056511398807339,14.03814266898863,Digestive,2.816593218914344e-07
322,0.0929319442795827,1.50691872595533,0.0009745636594971,0.0065650546345449,20.168253366811083,Digestive,7.801620569103075e-07
323,0.0687073443217267,1.545072420652985,0.0010032204008151,0.0024059164525638,15.449821556614324,Hobnob,4.2318043837133714e-07
324,0.0797944218591509,1.247973991895294,0.000992686529513,0.0115781310569672,19.774495099676344,Hobnob,4.7574152779970395e-07
325,0.0703049859063766,1.3916430621752376,0.0009797816417937,0.0074122745749094,14.716539410150492,Hobnob,5.893066168769102e-07
326,0.0793168637874509,1.4266473840732312,0.0009822931878428,0.0112271103896927,27.090508098032934,Digestive,7.854922340710027e-07
327,0.0671211985519559,1.5306685098009143,0.0009896968375103,0.0052881207659539,27.396695014275533,Digestive,7.702820291729785e-07
328,0.0627576151508533,1.5242996814521226,0.0010020685783291,0.0056812427678235,29.847739693175114,Digestive,7.992896240532408e-07
329,0.087842762899113,1.2991810846868417,0.0009838970463086,0.0106449547752486,13.522687915315377,Digestive,7.533158224699862e-07
330,0.0779731805398146,1.54721930120181,0.0009993773700563,0.0031805714256388,12.629374876465103,Digestive,4.904435805360157e-07
331,0.0735983241261818,1.4695656007097595,0.0010104445970819,0.0054168663833358,21.893779984491275,Hobnob,5.116848856317792e-07
332,0.0571280019343922,1.495505317408999,0.0009915364691284,0.0062916150463919,24.24109908724877,Digestive,7.799463982164748e-07
333,0.0600811627623354,1.5320200680301146,0.000995131212059,0.0031929005887286,11.330313934244012,Digestive,3.193829532425035e-07
334,0.0748203904431137,1.3610696097985224,0.0010166888600172,0.0089862630968574,13.318981004829835,Digestive,5.94547739982415e-07
335,0.0823222383956771,1.500991634990878,0.0009892349108047,0.0034407097311394,14.780346671023477,Rich Tea,8.637462360991322e-07
336,0.0530279314432835,1.4365498520964757,0.001001405915659,0.0080740177596213,21.91930803456274,Digestive,8.918599471101926e-07
337,0.047480293010888,1.4034604766707883,0.0010059157338646,0.0064471856555939,24.69578796811493,Hobnob,4.667185166647237e-07
338,0.0719401852718495,1.3678161292229327,0.001019292860462,0.0099517924864119,17.28967461878037,Digestive,5.097742570487823e-07
339,0.0650335537717995,1.4128059561697393,0.0009995869439369,0.0079909209473285,15.063776286501698,Digestive,3.1140966498737985e-07
340,0.0932418322235584,1.5404050197282402,0.0010142130612271,0.0036652677857343,12.263513931909584,Digestive,7.720929992681886e-07
341,0.0610862294936488,1.2898772947725083,0.0010191709116502,0.0089406075182389,21.26241908993634,Hobnob,7.308079329062444e-07
342,0.0543922684133271,1.5163492878643,0.0009909677676772,0.0038024144471448,22.483297087272057,Hobnob,4.251988713914829e-07
343,0.0740023798653364,1.4320517759977212,0.0010219313811905,0.0072048243939797,17.35676764159993,Hobnob,3.716424918714147e-07
344,0.0686218369313743,1.4763518256106556,0.0009828036095786,0.0036055628453714,11.689925438190842,Rich Tea,7.864440133172006e-07
345,0.0554138453270787,1.5423757389188042,0.0009995500879719,0.0026414294648737,17.49004763315172,Hobnob,5.110259462627536e-07
346,0.0750673387597752,1.236610337015771,0.0010026825277215,0.0127975934077087,18.610518992818356,Digestive,7.142470944406866e-07
347,0.069953669018009,1.5291615409023689,0.0009846689070382,0.0047275405002618,21.215785768437467,Digestive,8.377600550655276e-07
348,0.0742971022052033,1.519293313391892,0.0009983848501292,0.0034815110550522,23.08201854037512,Rich Tea,4.326690058505426e-07
349,0.0837304519076856,1.5192269823701672,0.0009984006711863,0.0057779438888444,20.99789034582008,Digestive,5.176479465568132e-07
350,0.0772554302880249,1.4724772177179275,0.0009847524537298,0.0041186483481958,17.6138983200248,Rich Tea,3.63943376341258e-07
351,0.0727795237916805,1.4575284703355065,0.0010011638683348,0.0039071353166131,17.11101675437128,Rich Tea,2.168902101864219e-07
352,0.0496152745757674,1.5153319245876848,0.0010120743228798,0.0037391909587743,27.35134596757813,Rich Tea,8.0588633777225e-07
353,0.0739190088354004,1.351776396251105,0.0010069839218983,0.0100173777061268,20.493469721727408,Hobnob,3.284792471424996e-07
354,0.0712531403881743,1.5118576966076855,0.0009998808251767,0.0037690154250817,24.85908770807272,Rich Tea,7.187393126401978e-07
355,0.0888846758322552,1.444519976472511,0.0009886583639178,0.0088423201313266,26.526092082688177,Hobnob,5.488366517472678e-07
356,0.0886996990552229,1.3766864665772516,0.0010175591228019,0.0120334972144906,29.28637370143335,Hobnob,5.240141305627966e-07
357,0.0680115593814261,1.5589886190109603,0.001001990560396,0.0016843627042225,25.54331905426529,Rich Tea,2.7408303801273724e-07
358,0.0633754808456482,1.529982389046569,0.0010096517164938,0.0026182911307739,18.203701193218265,Rich Tea,2.894872720904129e-07
359,0.0817175160912179,1.3434580154666464,0.0009742506128229,0.0085703555849935,27.24792019210689,Rich Tea,3.072639081754853e-07
360,0.0728248279489525,1.3810768945233658,0.0010047304305639,0.0069628049622697,25.229403711712607,Rich Tea,2.9734475448185e-07
361,0.0667315266107617,1.3631055683040825,0.0009885223493837,0.0067722758442625,22.00151780187472,Rich Tea,4.2318043837133714e-07
362,0.0805399515800119,1.3621349978139767,0.0010102957563213,0.0114871881556241,27.00579535317716,Hobnob,6.382135609481134e-07
363,0.0774152441413352,1.5537977985581382,0.0010004713025885,0.0018561809884106,10.80638322972231,Hobnob,4.623719994288994e-07
364,0.0841541188156941,1.5416934532537323,0.0009991323590407,0.002215002293683,10.911215393783989,Rich Tea,5.333272030642275e-07
365,0.0798979153552687,1.345380478771078,0.0009953288716762,0.0136987344279731,28.642113505697,Digestive,7.24362188093783e-07
366,0.0724605914017976,1.4493238444612642,0.0010046781897072,0.0057414778845842,26.284130002027958,Rich Tea,8.141808533924276e-07
367,0.0689176118264491,1.338273269627667,0.0009996919797764,0.009260372605283,25.99689057903128,Rich Tea,8.228680126006949e-07
368,0.0829864776108083,1.349430427310104,0.0010025779717424,0.0083076009690726,21.426897904942933,Rich Tea,1.5629587175365068e-07
369,0.078534547399784,1.5290639617590758,0.0009921621392106,0.003160227661894,13.11545497287062,Rich Tea,8.776733755366938e-07
370,0.078273574067883,1.5534861209623083,0.0009833297193777,0.0022381757724951,24.453160552803546,Rich Tea,8.04060349447925e-07
371,0.0683480264345227,1.475551121662401,0.001011570935149,0.0044920452806283,21.029444449866624,Rich Tea,4.711030722341802e-07
372,0.0776823529312813,1.2363353619501614,0.0009968472833681,0.0169732975723013,27.220661626016607,Digestive,5.597601929550198e-07
373,0.0706367462944444,1.2938183099360063,0.0010148984370098,0.0110151988101749,15.551266050509197,Digestive,3.09334627465361e-07
374,0.0794689643263565,1.5289115163325275,0.0009994572227288,0.003029803071475,27.299453676918613,Rich Tea,3.449372047151592e-07
375,0.0697264398310242,1.4186445641208916,0.0009945140992076,0.006479642591688,20.01747946058284,Rich Tea,5.314550088655313e-07
376,0.0748021968211397,1.4823567485593994,0.0010216228299937,0.0041809875060499,15.88820915679896,Rich Tea,5.229462701770824e-07
377,0.0630138374861683,1.3747489821978525,0.0010260511226532,0.0111309165727254,23.64308902386094,Digestive,3.435741133524392e-07
378,0.0624775137992782,1.2241304524973853,0.0009959540118058,0.0076354852385551,13.670660854275331,Rich Tea,3.092373959338699e-07
379,0.0790267668647351,1.4546440612624405,0.0010102761391429,0.0039048791456091,13.145998398429612,Rich Tea,5.56587526763043e-07
380,0.0862944124110166,1.4697747116684887,0.0009943224806542,0.0048390707683114,12.047961034890823,Hobnob,3.568106801990565e-07
381,0.0735140815464345,1.2014363595313802,0.0010006047812689,0.0132716755953873,29.296225610286186,Hobnob,8.872445302211088e-07
382,0.0610736859860546,1.5323227595926143,0.0010008825966059,0.0038918828408421,22.503038714438087,Hobnob,5.795384166586208e-07
383,0.0697465704570557,1.4476872266416618,0.0009923093510497,0.0058708138316664,27.26913334652786,Rich Tea,8.5615051704394e-07
384,0.0764969813071437,1.3982275945615366,0.001018777967014,0.0058699140577617,17.473973851277762,Rich Tea,6.877545671810633e-07
385,0.0720793453879549,1.3445777231627498,0.0009924472263492,0.0070521168311691,13.017067099926331,Hobnob,3.274763434586989e-07
386,0.0602771757520532,1.5570346743990586,0.0009973463152407,0.0012829236768854,13.237978423329004,Rich Tea,4.724196078080292e-07
387,0.0687936235660059,1.5041871141424157,0.0009932186469134,0.0046595925943444,10.92637871969178,Digestive,5.21693252237404e-07
388,0.0646446719388658,1.2461181259622718,0.0010193085029776,0.0104054454807522,14.206805337778308,Digestive,3.198696672621654e-07
389,0.0633767110471252,1.4513906050165806,0.0010017734073459,0.0093831545225314,27.783579665381566,Digestive,7.286919285253125e-07
390,0.0713926289567492,1.235170467254577,0.0009847982190752,0.0074015635208444,11.96934985668065,Rich Tea,4.683317929014098e-07
391,0.0737808915848201,1.4560679177016234,0.0009947013116463,0.0069681888633048,13.41129899463785,Digestive,3.77181306544606e-07
392,0.0812254860760646,1.368186112212881,0.0010098629747325,0.007992934633717,18.668073881975875,Hobnob,5.97757132143619e-07
393,0.067217786063055,1.4525557482849771,0.0010066608966957,0.0095940290896311,28.15015016850262,Digestive,4.759836346044865e-07
394,0.0725502473199716,1.4812135006666554,0.0010111677872422,0.0044450420542591,22.999892551742597,Rich Tea,2.599973948579532e-07
395,0.0784058777217697,1.4994794289100757,0.000985696792438,0.0039591029828275,21.286014794853628,Rich Tea,4.842692614827049e-07
396,0.0556777934125009,1.53106662996599,0.0010004715783782,0.0044375029322149,21.875825448282185,Digestive,3.8457793442000805e-07
397,0.0866328267666195,1.2936010301732952,0.0010098147822247,0.0084940492719967,17.3921962327466,Rich Tea,3.194080634074989e-07
398,0.074070528982425,1.3490730093905965,0.0010015339589648,0.0065487738617747,15.508362454548774,Rich Tea,2.5408094328234106e-07
399,0.0584283331619071,1.5430169251049466,0.0010051899111644,0.0035150375841814,20.91557167478925,Digestive,7.068473222344249e-07
400,0.0588477591552839,1.5493044712883124,0.0010073928536648,0.0027848429582447,26.629823939557497,Hobnob,7.835322622069491e-07
401,0.0608823306992331,1.5561267065245228,0.001009330115004,0.0026061405349131,18.299398910924864,Digestive,4.196245577698226e-07
402,0.0620529018570344,1.4633445940889689,0.0009950034188239,0.0075547007448929,19.476773215802144,Digestive,2.992907925174144e-07
403,0.0638618141673942,1.4610348406237204,0.0009940783775125,0.0071933420918116,23.94404791994461,Hobnob,4.623719994288994e-07
404,0.0781256900301395,1.3496307963675185,0.000994504694032,0.0096247504648086,18.5379213893546,Hobnob,7.533791594376775e-07
405,0.0819398641501248,1.467240383847407,0.0009840823388399,0.0054330885971928,15.871140576709584,Hobnob,3.039817912962896e-07
406,0.0881644659387905,1.4535715538654672,0.0009931386526992,0.0049401604907483,13.389551529118556,Rich Tea,7.738698527746991e-07
407,0.0673362258281178,1.4759683888942994,0.001016667512423,0.005067427937923,19.76276938234718,Rich Tea,3.062719362083798e-07
408,0.0770929583000491,1.1618865443301758,0.0009942598663616,0.007258419046378,11.009922993581473,Rich Tea,4.0475500750394085e-07
409,0.072302396610442,1.2616964096503815,0.0009889953496575,0.0163193381263949,27.847872407029605,Digestive,4.126793765371397e-07
410,0.0492689082170027,1.54738629296617,0.000997680885789,0.0028376931965126,18.452462227204094,Digestive,3.374980717021916e-07
411,0.0763611199774246,1.1473938553808167,0.001010538419329,0.0152936054781938,23.930010147384067,Hobnob,4.816011908803552e-07
412,0.066679163452341,1.5637922233804058,0.0009827290121136,0.0010981459667767,14.943449017437302,Hobnob,5.507216691015408e-07
413,0.0613344479892925,1.556480530147244,0.001000890323972,0.0017026711670124,29.97334631266186,Rich Tea,8.338150138314422e-07
414,0.0861079687957943,1.4868791732422055,0.0010070492553738,0.0042064810016368,17.64395483556022,Rich Tea,7.026808322259036e-07
415,0.0804599250710471,1.445320961602562,0.0010089441942135,0.0062242445277876,24.21753134583584,Rich Tea,3.185205111459451e-07
416,0.087484538560509,1.3967407247634878,0.0009986518452555,0.0096600886309313,14.633428041772934,Digestive,8.508167847492673e-07
417,0.0867177123176423,1.5630547396442391,0.0009992050452123,0.0018635445618,21.102272253257112,Hobnob,8.946886123505422e-07
418,0.0710412027303278,1.3210043107472742,0.0009991030402579,0.0075175937029131,18.890440916446128,Rich Tea,4.542315281207231e-07
419,0.0764182674680541,1.5371415170806664,0.0009988555428614,0.0024541180335196,13.783142572860196,Rich Tea,3.377957133983181e-07
420,0.0650241742269521,1.3780270307438458,0.0010136333469637,0.0058410736033003,12.098686073406313,Hobnob,4.1222522666886923e-07
421,0.0807699993744855,1.4871369035055009,0.0010036034522113,0.0047961514682214,20.150273007556457,Rich Tea,5.680174923490173e-07
422,0.0585354699166404,1.569890242701611,0.0010065247446953,0.0005782039604986,27.200759990523714,Hobnob,3.759239596713778e-07
423,0.082580580487234,1.534847560075465,0.000997226422772,0.0054188105154893,25.220886967685924,Digestive,3.141562690439023e-07
424,0.0682558687661957,1.5050340427635105,0.0009954032910029,0.005526194133755,19.553232869786477,Digestive,3.193074632610561e-07
425,0.0745878093645792,1.3701867358552946,0.001008132301613,0.0115575211667239,21.170142220628563,Digestive,3.195505988613792e-07
426,0.0662239831930265,1.1697906024622555,0.0010130870369418,0.0139764802906541,29.55305655893569,Hobnob,7.588754984129122e-07
427,0.083333849051292,1.5552011949021525,0.0009884185703221,0.0020076115983628,21.334083573441035,Rich Tea,7.458672092015816e-07
428,0.0691026464756332,1.443766755019786,0.0010052552525829,0.0043566142750282,12.140090320016002,Rich Tea,7.930241372930378e-07
429,0.0793875675943996,1.4791809651199104,0.0010103940282952,0.0056687539962985,15.253435451815658,Hobnob,7.074455887095814e-07
430,0.0733882786702415,1.149027809635588,0.0010080314008921,0.0138561043529074,23.64418783053529,Hobnob,5.333272030642275e-07
431,0.0712350070682866,1.175479523776057,0.0009930485393287,0.0105898368484457,19.26446371014757,Hobnob,3.011042429093856e-07
432,0.0733076226977586,1.4296805099351064,0.0010109211044134,0.0088123783018274,20.237021789411003,Digestive,3.142486930695311e-07
433,0.0700480672270748,1.2687877616444034,0.0010067337537122,0.0132304108653543,19.73131536730154,Digestive,4.3821942462828726e-07
434,0.080252442188657,1.318752141804201,0.0010113205111109,0.00716233099395,16.25492158642768,Rich Tea,4.5447821028300366e-07
435,0.0710412444241651,1.5473396831044242,0.0009970728744802,0.0020496753664726,11.655206045675806,Hobnob,2.911893457466177e-07
436,0.0907919948513063,1.4764764149464435,0.0009983224382854,0.0093282980439693,26.66984468108756,Digestive,8.267458980470261e-07
437,0.0853285854461116,1.4985388776626554,0.0010013727371183,0.0077914609415324,26.296197387403573,Digestive,2.168902101864219e-07
438,0.0801836139182405,1.5283265359154092,0.0009909344622957,0.0033182838096356,11.934939474614136,Hobnob,7.353411767290557e-07
439,0.0618454394102468,1.4081129888985522,0.0009972942128678,0.0053653371525565,11.698818851713318,Hobnob,1.816134647811534e-07
440,0.0702938939334718,1.5665886877298243,0.0010139136950391,0.0013435088139317,13.88871116014216,Digestive,3.742770594980285e-07
441,0.0768991742198603,1.3440608935328668,0.0010133341139155,0.0069094517238066,26.796166078467916,Rich Tea,8.486893035875347e-07
442,0.0762657564159777,1.4044400346739505,0.0010056904791935,0.0109983722608813,22.772699536688023,Digestive,2.462067468443596e-07
443,0.0599458609391584,1.565055621785778,0.0009977275634588,0.0018640367405059,24.759408418610214,Digestive,8.338150138314422e-07
444,0.0940026043204896,1.4770300489220236,0.0009930208755679,0.0073812993606219,15.710905858373955,Digestive,7.692629441770661e-07
445,0.0825203411979695,1.3582928986072464,0.0010083295731836,0.0119345440677809,21.967730068785254,Digestive,2.5477257037439375e-07
